"bond_10yr","iso2c","date"
9.72,"FR",1990-06-01
9.59,"FR",1990-07-01
10.12,"FR",1990-08-01
10.48,"FR",1990-09-01
10.38,"FR",1990-10-01
10.2,"FR",1990-11-01
9.92,"FR",1990-12-01
9.8,"FR",1991-01-01
9.14,"FR",1991-02-01
9.06,"FR",1991-03-01
8.89,"FR",1991-04-01
8.87,"FR",1991-05-01
9.12,"FR",1991-06-01
9.16,"FR",1991-07-01
9.09,"FR",1991-08-01
8.88,"FR",1991-09-01
8.8,"FR",1991-10-01
8.83,"FR",1991-11-01
8.8,"FR",1991-12-01
8.45,"FR",1992-01-01
8.5,"FR",1992-02-01
8.64,"FR",1992-03-01
8.7,"FR",1992-04-01
8.57,"FR",1992-05-01
8.74,"FR",1992-06-01
8.91,"FR",1992-07-01
9.04,"FR",1992-08-01
8.74,"FR",1992-09-01
8.43,"FR",1992-10-01
8.13,"FR",1992-11-01
8.2,"FR",1992-12-01
7.92,"FR",1993-01-01
7.77,"FR",1993-02-01
7.33,"FR",1993-03-01
7.15,"FR",1993-04-01
7.18,"FR",1993-05-01
6.95,"FR",1993-06-01
6.76,"FR",1993-07-01
6.31,"FR",1993-08-01
6.13,"FR",1993-09-01
5.96,"FR",1993-10-01
6.04,"FR",1993-11-01
5.8,"FR",1993-12-01
5.67,"FR",1994-01-01
5.94,"FR",1994-02-01
6.37,"FR",1994-03-01
6.69,"FR",1994-04-01
6.97,"FR",1994-05-01
7.49,"FR",1994-06-01
7.4,"FR",1994-07-01
7.61,"FR",1994-08-01
8.1,"FR",1994-09-01
8.19,"FR",1994-10-01
8.14,"FR",1994-11-01
8.02,"FR",1994-12-01
8.23,"FR",1995-01-01
8.01,"FR",1995-02-01
8.02,"FR",1995-03-01
7.82,"FR",1995-04-01
7.52,"FR",1995-05-01
7.45,"FR",1995-06-01
7.43,"FR",1995-07-01
7.33,"FR",1995-08-01
7.35,"FR",1995-09-01
7.48,"FR",1995-10-01
7.03,"FR",1995-11-01
6.75,"FR",1995-12-01
6.44,"FR",1996-01-01
6.59,"FR",1996-02-01
6.64,"FR",1996-03-01
6.5,"FR",1996-04-01
6.46,"FR",1996-05-01
6.55,"FR",1996-06-01
6.44,"FR",1996-07-01
6.34,"FR",1996-08-01
6.23,"FR",1996-09-01
5.97,"FR",1996-10-01
5.83,"FR",1996-11-01
5.74,"FR",1996-12-01
5.68,"FR",1997-01-01
5.46,"FR",1997-02-01
5.65,"FR",1997-03-01
5.8,"FR",1997-04-01
5.69,"FR",1997-05-01
5.65,"FR",1997-06-01
5.47,"FR",1997-07-01
5.58,"FR",1997-08-01
5.52,"FR",1997-09-01
5.59,"FR",1997-10-01
5.57,"FR",1997-11-01
5.32,"FR",1997-12-01
5.11,"FR",1998-01-01
5.03,"FR",1998-02-01
4.95,"FR",1998-03-01
4.96,"FR",1998-04-01
5.01,"FR",1998-05-01
4.86,"FR",1998-06-01
4.78,"FR",1998-07-01
4.52,"FR",1998-08-01
4.2,"FR",1998-09-01
4.17,"FR",1998-10-01
4.18,"FR",1998-11-01
3.91,"FR",1998-12-01
3.78,"FR",1999-01-01
3.93,"FR",1999-02-01
4.13,"FR",1999-03-01
3.98,"FR",1999-04-01
4.16,"FR",1999-05-01
4.47,"FR",1999-06-01
4.81,"FR",1999-07-01
5.01,"FR",1999-08-01
5.19,"FR",1999-09-01
5.43,"FR",1999-10-01
5.15,"FR",1999-11-01
5.27,"FR",1999-12-01
5.66,"FR",2000-01-01
5.62,"FR",2000-02-01
5.43,"FR",2000-03-01
5.33,"FR",2000-04-01
5.5,"FR",2000-05-01
5.32,"FR",2000-06-01
5.4,"FR",2000-07-01
5.36,"FR",2000-08-01
5.42,"FR",2000-09-01
5.36,"FR",2000-10-01
5.29,"FR",2000-11-01
5.04,"FR",2000-12-01
4.94,"FR",2001-01-01
4.93,"FR",2001-02-01
4.84,"FR",2001-03-01
5,"FR",2001-04-01
5.21,"FR",2001-05-01
5.15,"FR",2001-06-01
5.15,"FR",2001-07-01
4.95,"FR",2001-08-01
4.94,"FR",2001-09-01
4.72,"FR",2001-10-01
4.57,"FR",2001-11-01
4.87,"FR",2001-12-01
4.93,"FR",2002-01-01
4.99,"FR",2002-02-01
5.25,"FR",2002-03-01
5.24,"FR",2002-04-01
5.26,"FR",2002-05-01
5.11,"FR",2002-06-01
4.96,"FR",2002-07-01
4.67,"FR",2002-08-01
4.46,"FR",2002-09-01
4.55,"FR",2002-10-01
4.53,"FR",2002-11-01
4.38,"FR",2002-12-01
4.22,"FR",2003-01-01
4.01,"FR",2003-02-01
4.1,"FR",2003-03-01
4.22,"FR",2003-04-01
3.89,"FR",2003-05-01
3.69,"FR",2003-06-01
4.01,"FR",2003-07-01
4.16,"FR",2003-08-01
4.23,"FR",2003-09-01
4.28,"FR",2003-10-01
4.41,"FR",2003-11-01
4.34,"FR",2003-12-01
4.2,"FR",2004-01-01
4.14,"FR",2004-02-01
3.98,"FR",2004-03-01
4.19,"FR",2004-04-01
4.34,"FR",2004-05-01
4.39,"FR",2004-06-01
4.27,"FR",2004-07-01
4.11,"FR",2004-08-01
4.09,"FR",2004-09-01
3.98,"FR",2004-10-01
3.86,"FR",2004-11-01
3.64,"FR",2004-12-01
3.58,"FR",2005-01-01
3.6,"FR",2005-02-01
3.75,"FR",2005-03-01
3.54,"FR",2005-04-01
3.38,"FR",2005-05-01
3.2,"FR",2005-06-01
3.27,"FR",2005-07-01
3.3,"FR",2005-08-01
3.13,"FR",2005-09-01
3.29,"FR",2005-10-01
3.5,"FR",2005-11-01
3.38,"FR",2005-12-01
3.34,"FR",2006-01-01
3.51,"FR",2006-02-01
3.69,"FR",2006-03-01
3.96,"FR",2006-04-01
4,"FR",2006-05-01
4.01,"FR",2006-06-01
4.03,"FR",2006-07-01
3.9,"FR",2006-08-01
3.77,"FR",2006-09-01
3.81,"FR",2006-10-01
3.74,"FR",2006-11-01
3.81,"FR",2006-12-01
4.07,"FR",2007-01-01
4.1,"FR",2007-02-01
4,"FR",2007-03-01
4.21,"FR",2007-04-01
4.34,"FR",2007-05-01
4.62,"FR",2007-06-01
4.58,"FR",2007-07-01
4.39,"FR",2007-08-01
4.36,"FR",2007-09-01
4.4,"FR",2007-10-01
4.23,"FR",2007-11-01
4.35,"FR",2007-12-01
4.15,"FR",2008-01-01
4.08,"FR",2008-02-01
4.02,"FR",2008-03-01
4.27,"FR",2008-04-01
4.41,"FR",2008-05-01
4.73,"FR",2008-06-01
4.69,"FR",2008-07-01
4.4,"FR",2008-08-01
4.36,"FR",2008-09-01
4.18,"FR",2008-10-01
3.98,"FR",2008-11-01
3.54,"FR",2008-12-01
3.6,"FR",2009-01-01
3.68,"FR",2009-02-01
3.65,"FR",2009-03-01
3.66,"FR",2009-04-01
3.8,"FR",2009-05-01
3.9,"FR",2009-06-01
3.73,"FR",2009-07-01
3.58,"FR",2009-08-01
3.59,"FR",2009-09-01
3.56,"FR",2009-10-01
3.55,"FR",2009-11-01
3.48,"FR",2009-12-01
3.52,"FR",2010-01-01
3.5,"FR",2010-02-01
3.44,"FR",2010-03-01
3.4,"FR",2010-04-01
3.08,"FR",2010-05-01
3.07,"FR",2010-06-01
2.99,"FR",2010-07-01
2.68,"FR",2010-08-01
2.68,"FR",2010-09-01
2.72,"FR",2010-10-01
3,"FR",2010-11-01
3.34,"FR",2010-12-01
3.44,"FR",2011-01-01
3.6,"FR",2011-02-01
3.61,"FR",2011-03-01
3.69,"FR",2011-04-01
3.49,"FR",2011-05-01
3.43,"FR",2011-06-01
3.4,"FR",2011-07-01
2.98,"FR",2011-08-01
2.64,"FR",2011-09-01
2.99,"FR",2011-10-01
3.41,"FR",2011-11-01
3.16,"FR",2011-12-01
3.18,"FR",2012-01-01
3.02,"FR",2012-02-01
2.95,"FR",2012-03-01
2.99,"FR",2012-04-01
2.75,"FR",2012-05-01
2.57,"FR",2012-06-01
2.28,"FR",2012-07-01
2.12,"FR",2012-08-01
2.24,"FR",2012-09-01
2.19,"FR",2012-10-01
2.14,"FR",2012-11-01
2.01,"FR",2012-12-01
2.17,"FR",2013-01-01
2.24,"FR",2013-02-01
2.07,"FR",2013-03-01
1.8,"FR",2013-04-01
1.87,"FR",2013-05-01
2.21,"FR",2013-06-01
2.25,"FR",2013-07-01
2.36,"FR",2013-08-01
2.49,"FR",2013-09-01
2.39,"FR",2013-10-01
2.27,"FR",2013-11-01
2.33,"FR",2013-12-01
2.38,"FR",2014-01-01
2.25,"FR",2014-02-01
2.15,"FR",2014-03-01
2.03,"FR",2014-04-01
1.84,"FR",2014-05-01
1.71,"FR",2014-06-01
1.56,"FR",2014-07-01
1.41,"FR",2014-08-01
1.35,"FR",2014-09-01
1.26,"FR",2014-10-01
1.14,"FR",2014-11-01
0.92,"FR",2014-12-01
0.67,"FR",2015-01-01
0.6,"FR",2015-02-01
0.51,"FR",2015-03-01
6.4,"DE",1956-05-01
6.8,"DE",1956-06-01
6.8,"DE",1956-07-01
6.8,"DE",1956-08-01
7,"DE",1956-09-01
7,"DE",1956-10-01
7.2,"DE",1956-11-01
7.3,"DE",1956-12-01
7.3,"DE",1957-01-01
7.4,"DE",1957-02-01
7.5,"DE",1957-03-01
7.4,"DE",1957-04-01
7.4,"DE",1957-05-01
7.4,"DE",1957-06-01
7.5,"DE",1957-07-01
7.6,"DE",1957-08-01
7.6,"DE",1957-09-01
7.7,"DE",1957-10-01
7.7,"DE",1957-11-01
7.7,"DE",1957-12-01
7.5,"DE",1958-01-01
7.5,"DE",1958-02-01
7.4,"DE",1958-03-01
7.4,"DE",1958-04-01
7.3,"DE",1958-05-01
7.1,"DE",1958-06-01
6.7,"DE",1958-07-01
6.5,"DE",1958-08-01
6.2,"DE",1958-09-01
6,"DE",1958-10-01
5.9,"DE",1958-11-01
5.9,"DE",1958-12-01
5.8,"DE",1959-01-01
5.6,"DE",1959-02-01
5.6,"DE",1959-03-01
5.6,"DE",1959-04-01
5.7,"DE",1959-05-01
5.7,"DE",1959-06-01
5.6,"DE",1959-07-01
5.5,"DE",1959-08-01
5.8,"DE",1959-09-01
6,"DE",1959-10-01
6.1,"DE",1959-11-01
6.2,"DE",1959-12-01
6.5,"DE",1960-01-01
6.4,"DE",1960-02-01
6.4,"DE",1960-03-01
6.4,"DE",1960-04-01
6.4,"DE",1960-05-01
6.6,"DE",1960-06-01
6.7,"DE",1960-07-01
6.5,"DE",1960-08-01
6.5,"DE",1960-09-01
6.3,"DE",1960-10-01
6.2,"DE",1960-11-01
6.2,"DE",1960-12-01
6.1,"DE",1961-01-01
6,"DE",1961-02-01
5.9,"DE",1961-03-01
5.7,"DE",1961-04-01
5.6,"DE",1961-05-01
5.6,"DE",1961-06-01
5.7,"DE",1961-07-01
5.9,"DE",1961-08-01
6,"DE",1961-09-01
6,"DE",1961-10-01
6,"DE",1961-11-01
6,"DE",1961-12-01
5.9,"DE",1962-01-01
5.7,"DE",1962-02-01
5.6,"DE",1962-03-01
5.6,"DE",1962-04-01
5.8,"DE",1962-05-01
5.9,"DE",1962-06-01
5.9,"DE",1962-07-01
6,"DE",1962-08-01
6,"DE",1962-09-01
6.2,"DE",1962-10-01
6.2,"DE",1962-11-01
6.1,"DE",1962-12-01
6,"DE",1963-01-01
6,"DE",1963-02-01
6,"DE",1963-03-01
6,"DE",1963-04-01
6.1,"DE",1963-05-01
6.1,"DE",1963-06-01
6.1,"DE",1963-07-01
6.1,"DE",1963-08-01
6.1,"DE",1963-09-01
6.1,"DE",1963-10-01
6,"DE",1963-11-01
6,"DE",1963-12-01
5.9,"DE",1964-01-01
5.9,"DE",1964-02-01
6,"DE",1964-03-01
6.2,"DE",1964-04-01
6.3,"DE",1964-05-01
6.3,"DE",1964-06-01
6.3,"DE",1964-07-01
6.3,"DE",1964-08-01
6.4,"DE",1964-09-01
6.4,"DE",1964-10-01
6.4,"DE",1964-11-01
6.4,"DE",1964-12-01
6.4,"DE",1965-01-01
6.5,"DE",1965-02-01
6.5,"DE",1965-03-01
6.6,"DE",1965-04-01
6.9,"DE",1965-05-01
7.1,"DE",1965-06-01
7.2,"DE",1965-07-01
7.3,"DE",1965-08-01
7.4,"DE",1965-09-01
7.5,"DE",1965-10-01
7.5,"DE",1965-11-01
7.7,"DE",1965-12-01
7.6,"DE",1966-01-01
7.6,"DE",1966-02-01
7.7,"DE",1966-03-01
8,"DE",1966-04-01
8.2,"DE",1966-05-01
8.4,"DE",1966-06-01
8.6,"DE",1966-07-01
8.6,"DE",1966-08-01
8.5,"DE",1966-09-01
8.4,"DE",1966-10-01
8.2,"DE",1966-11-01
7.7,"DE",1966-12-01
7.5,"DE",1967-01-01
7.4,"DE",1967-02-01
7.2,"DE",1967-03-01
6.9,"DE",1967-04-01
6.9,"DE",1967-05-01
6.9,"DE",1967-06-01
6.9,"DE",1967-07-01
6.8,"DE",1967-08-01
6.7,"DE",1967-09-01
6.7,"DE",1967-10-01
6.8,"DE",1967-11-01
6.8,"DE",1967-12-01
6.7,"DE",1968-01-01
6.7,"DE",1968-02-01
6.7,"DE",1968-03-01
6.6,"DE",1968-04-01
6.4,"DE",1968-05-01
6.4,"DE",1968-06-01
6.4,"DE",1968-07-01
6.3,"DE",1968-08-01
6.3,"DE",1968-09-01
6.3,"DE",1968-10-01
6.3,"DE",1968-11-01
6.3,"DE",1968-12-01
6.3,"DE",1969-01-01
6.3,"DE",1969-02-01
6.4,"DE",1969-03-01
6.5,"DE",1969-04-01
6.5,"DE",1969-05-01
6.7,"DE",1969-06-01
6.9,"DE",1969-07-01
6.9,"DE",1969-08-01
7.2,"DE",1969-09-01
7.4,"DE",1969-10-01
7.4,"DE",1969-11-01
7.6,"DE",1969-12-01
7.6,"DE",1970-01-01
7.8,"DE",1970-02-01
8.1,"DE",1970-03-01
8.1,"DE",1970-04-01
8.4,"DE",1970-05-01
8.7,"DE",1970-06-01
8.7,"DE",1970-07-01
8.4,"DE",1970-08-01
8.5,"DE",1970-09-01
8.7,"DE",1970-10-01
8.6,"DE",1970-11-01
8.2,"DE",1970-12-01
7.7,"DE",1971-01-01
7.7,"DE",1971-02-01
7.9,"DE",1971-03-01
7.9,"DE",1971-04-01
8,"DE",1971-05-01
8.2,"DE",1971-06-01
8.3,"DE",1971-07-01
8.3,"DE",1971-08-01
8.1,"DE",1971-09-01
8,"DE",1971-10-01
7.9,"DE",1971-11-01
7.9,"DE",1971-12-01
7.6,"DE",1972-01-01
7.3,"DE",1972-02-01
7.4,"DE",1972-03-01
7.7,"DE",1972-04-01
7.8,"DE",1972-05-01
7.9,"DE",1972-06-01
8,"DE",1972-07-01
7.9,"DE",1972-08-01
7.9,"DE",1972-09-01
8,"DE",1972-10-01
8.4,"DE",1972-11-01
8.6,"DE",1972-12-01
8.6,"DE",1973-01-01
8.6,"DE",1973-02-01
8.6,"DE",1973-03-01
8.8,"DE",1973-04-01
9.2,"DE",1973-05-01
9.9,"DE",1973-06-01
9.9,"DE",1973-07-01
9.8,"DE",1973-08-01
9.6,"DE",1973-09-01
9.7,"DE",1973-10-01
9.4,"DE",1973-11-01
9.6,"DE",1973-12-01
9.6,"DE",1974-01-01
9.9,"DE",1974-02-01
10.5,"DE",1974-03-01
10.4,"DE",1974-04-01
10.6,"DE",1974-05-01
10.7,"DE",1974-06-01
10.8,"DE",1974-07-01
10.8,"DE",1974-08-01
10.8,"DE",1974-09-01
10.8,"DE",1974-10-01
10.5,"DE",1974-11-01
9.9,"DE",1974-12-01
9.4,"DE",1975-01-01
8.9,"DE",1975-02-01
8.9,"DE",1975-03-01
8.8,"DE",1975-04-01
8.6,"DE",1975-05-01
8.4,"DE",1975-06-01
8.5,"DE",1975-07-01
8.5,"DE",1975-08-01
8.5,"DE",1975-09-01
8.5,"DE",1975-10-01
8.6,"DE",1975-11-01
8.5,"DE",1975-12-01
8.3,"DE",1976-01-01
8.2,"DE",1976-02-01
7.9,"DE",1976-03-01
7.9,"DE",1976-04-01
8.1,"DE",1976-05-01
8.2,"DE",1976-06-01
8.4,"DE",1976-07-01
8.3,"DE",1976-08-01
8.1,"DE",1976-09-01
8,"DE",1976-10-01
7.6,"DE",1976-11-01
7.4,"DE",1976-12-01
7.2,"DE",1977-01-01
7.2,"DE",1977-02-01
7,"DE",1977-03-01
6.6,"DE",1977-04-01
6.5,"DE",1977-05-01
6.6,"DE",1977-06-01
6.4,"DE",1977-07-01
6.2,"DE",1977-08-01
6.2,"DE",1977-09-01
6.2,"DE",1977-10-01
6.2,"DE",1977-11-01
6.1,"DE",1977-12-01
5.9,"DE",1978-01-01
5.8,"DE",1978-02-01
5.7,"DE",1978-03-01
5.7,"DE",1978-04-01
5.9,"DE",1978-05-01
6,"DE",1978-06-01
6.2,"DE",1978-07-01
6.4,"DE",1978-08-01
6.3,"DE",1978-09-01
6.4,"DE",1978-10-01
6.6,"DE",1978-11-01
6.7,"DE",1978-12-01
6.8,"DE",1979-01-01
7.1,"DE",1979-02-01
7.2,"DE",1979-03-01
7.3,"DE",1979-04-01
7.8,"DE",1979-05-01
8,"DE",1979-06-01
7.9,"DE",1979-07-01
7.6,"DE",1979-08-01
7.5,"DE",1979-09-01
7.7,"DE",1979-10-01
8,"DE",1979-11-01
7.9,"DE",1979-12-01
8,"DE",1980-01-01
8.4,"DE",1980-02-01
9.4,"DE",1980-03-01
9.4,"DE",1980-04-01
8.3,"DE",1980-05-01
8.1,"DE",1980-06-01
7.9,"DE",1980-07-01
7.8,"DE",1980-08-01
8.1,"DE",1980-09-01
8.3,"DE",1980-10-01
8.6,"DE",1980-11-01
8.8,"DE",1980-12-01
9,"DE",1981-01-01
9.8,"DE",1981-02-01
10.2,"DE",1981-03-01
10,"DE",1981-04-01
10.5,"DE",1981-05-01
10.5,"DE",1981-06-01
10.5,"DE",1981-07-01
10.7,"DE",1981-08-01
10.6,"DE",1981-09-01
10.2,"DE",1981-10-01
9.9,"DE",1981-11-01
9.7,"DE",1981-12-01
9.8,"DE",1982-01-01
9.7,"DE",1982-02-01
9.4,"DE",1982-03-01
8.9,"DE",1982-04-01
8.7,"DE",1982-05-01
9.1,"DE",1982-06-01
9.3,"DE",1982-07-01
9,"DE",1982-08-01
8.6,"DE",1982-09-01
8.3,"DE",1982-10-01
8.2,"DE",1982-11-01
7.9,"DE",1982-12-01
7.8,"DE",1983-01-01
7.8,"DE",1983-02-01
7.6,"DE",1983-03-01
7.7,"DE",1983-04-01
7.8,"DE",1983-05-01
8.2,"DE",1983-06-01
8.2,"DE",1983-07-01
8.4,"DE",1983-08-01
8.5,"DE",1983-09-01
8.3,"DE",1983-10-01
8.3,"DE",1983-11-01
8.4,"DE",1983-12-01
8.4,"DE",1984-01-01
8.2,"DE",1984-02-01
8.1,"DE",1984-03-01
8.1,"DE",1984-04-01
8.2,"DE",1984-05-01
8.2,"DE",1984-06-01
8.2,"DE",1984-07-01
8.1,"DE",1984-08-01
7.8,"DE",1984-09-01
7.6,"DE",1984-10-01
7.4,"DE",1984-11-01
7.2,"DE",1984-12-01
7.3,"DE",1985-01-01
7.6,"DE",1985-02-01
7.7,"DE",1985-03-01
7.4,"DE",1985-04-01
7.2,"DE",1985-05-01
7.1,"DE",1985-06-01
6.9,"DE",1985-07-01
6.7,"DE",1985-08-01
6.5,"DE",1985-09-01
6.7,"DE",1985-10-01
6.8,"DE",1985-11-01
6.6,"DE",1985-12-01
6.5,"DE",1986-01-01
6.4,"DE",1986-02-01
6.1,"DE",1986-03-01
5.7,"DE",1986-04-01
6.1,"DE",1986-05-01
6.2,"DE",1986-06-01
6.1,"DE",1986-07-01
5.9,"DE",1986-08-01
6,"DE",1986-09-01
6.3,"DE",1986-10-01
6.4,"DE",1986-11-01
6.2,"DE",1986-12-01
6.1,"DE",1987-01-01
6.1,"DE",1987-02-01
6,"DE",1987-03-01
5.8,"DE",1987-04-01
5.7,"DE",1987-05-01
6,"DE",1987-06-01
6.3,"DE",1987-07-01
6.5,"DE",1987-08-01
6.7,"DE",1987-09-01
6.9,"DE",1987-10-01
6.4,"DE",1987-11-01
6.5,"DE",1987-12-01
6.5,"DE",1988-01-01
6.3,"DE",1988-02-01
6.2,"DE",1988-03-01
6.3,"DE",1988-04-01
6.6,"DE",1988-05-01
6.6,"DE",1988-06-01
6.7,"DE",1988-07-01
6.8,"DE",1988-08-01
6.6,"DE",1988-09-01
6.4,"DE",1988-10-01
6.4,"DE",1988-11-01
6.5,"DE",1988-12-01
6.7,"DE",1989-01-01
6.9,"DE",1989-02-01
7,"DE",1989-03-01
6.9,"DE",1989-04-01
7.1,"DE",1989-05-01
6.9,"DE",1989-06-01
6.8,"DE",1989-07-01
6.8,"DE",1989-08-01
7,"DE",1989-09-01
7.2,"DE",1989-10-01
7.5,"DE",1989-11-01
7.5,"DE",1989-12-01
7.6,"DE",1990-01-01
8.4,"DE",1990-02-01
8.7,"DE",1990-03-01
8.7,"DE",1990-04-01
8.7,"DE",1990-05-01
8.8,"DE",1990-06-01
8.6,"DE",1990-07-01
8.9,"DE",1990-08-01
9.1,"DE",1990-09-01
9.1,"DE",1990-10-01
9,"DE",1990-11-01
8.9,"DE",1990-12-01
8.9,"DE",1991-01-01
8.4,"DE",1991-02-01
8.4,"DE",1991-03-01
8.4,"DE",1991-04-01
8.4,"DE",1991-05-01
8.4,"DE",1991-06-01
8.6,"DE",1991-07-01
8.6,"DE",1991-08-01
8.5,"DE",1991-09-01
8.4,"DE",1991-10-01
8.3,"DE",1991-11-01
8.2,"DE",1991-12-01
8,"DE",1992-01-01
7.9,"DE",1992-02-01
8,"DE",1992-03-01
8,"DE",1992-04-01
8.1,"DE",1992-05-01
8.1,"DE",1992-06-01
8.1,"DE",1992-07-01
8.1,"DE",1992-08-01
7.7,"DE",1992-09-01
7.5,"DE",1992-10-01
7.4,"DE",1992-11-01
7.3,"DE",1992-12-01
7.2,"DE",1993-01-01
6.9,"DE",1993-02-01
6.7,"DE",1993-03-01
6.7,"DE",1993-04-01
6.8,"DE",1993-05-01
6.8,"DE",1993-06-01
6.6,"DE",1993-07-01
6.4,"DE",1993-08-01
6.2,"DE",1993-09-01
6,"DE",1993-10-01
6,"DE",1993-11-01
5.9,"DE",1993-12-01
5.8,"DE",1994-01-01
6.1,"DE",1994-02-01
6.3,"DE",1994-03-01
6.5,"DE",1994-04-01
6.7,"DE",1994-05-01
7.1,"DE",1994-06-01
6.9,"DE",1994-07-01
7.1,"DE",1994-08-01
7.5,"DE",1994-09-01
7.5,"DE",1994-10-01
7.5,"DE",1994-11-01
7.5,"DE",1994-12-01
7.6,"DE",1995-01-01
7.4,"DE",1995-02-01
7.3,"DE",1995-03-01
7.1,"DE",1995-04-01
6.9,"DE",1995-05-01
6.8,"DE",1995-06-01
6.9,"DE",1995-07-01
6.7,"DE",1995-08-01
6.6,"DE",1995-09-01
6.6,"DE",1995-10-01
6.3,"DE",1995-11-01
6.1,"DE",1995-12-01
5.9,"DE",1996-01-01
6.2,"DE",1996-02-01
6.4,"DE",1996-03-01
6.4,"DE",1996-04-01
6.5,"DE",1996-05-01
6.6,"DE",1996-06-01
6.5,"DE",1996-07-01
6.3,"DE",1996-08-01
6.2,"DE",1996-09-01
6,"DE",1996-10-01
5.9,"DE",1996-11-01
5.8,"DE",1996-12-01
5.8,"DE",1997-01-01
5.6,"DE",1997-02-01
5.7,"DE",1997-03-01
5.9,"DE",1997-04-01
5.8,"DE",1997-05-01
5.7,"DE",1997-06-01
5.6,"DE",1997-07-01
5.7,"DE",1997-08-01
5.6,"DE",1997-09-01
5.6,"DE",1997-10-01
5.6,"DE",1997-11-01
5.3,"DE",1997-12-01
5.1,"DE",1998-01-01
5,"DE",1998-02-01
4.9,"DE",1998-03-01
4.9,"DE",1998-04-01
5,"DE",1998-05-01
4.8,"DE",1998-06-01
4.7,"DE",1998-07-01
4.4,"DE",1998-08-01
4.1,"DE",1998-09-01
4.1,"DE",1998-10-01
4.1,"DE",1998-11-01
3.9,"DE",1998-12-01
3.7,"DE",1999-01-01
3.85,"DE",1999-02-01
4.04,"DE",1999-03-01
3.85,"DE",1999-04-01
4.01,"DE",1999-05-01
4.36,"DE",1999-06-01
4.68,"DE",1999-07-01
4.88,"DE",1999-08-01
5.04,"DE",1999-09-01
5.29,"DE",1999-10-01
5.04,"DE",1999-11-01
5.15,"DE",1999-12-01
5.54,"DE",2000-01-01
5.51,"DE",2000-02-01
5.33,"DE",2000-03-01
5.22,"DE",2000-04-01
5.38,"DE",2000-05-01
5.19,"DE",2000-06-01
5.27,"DE",2000-07-01
5.21,"DE",2000-08-01
5.26,"DE",2000-09-01
5.21,"DE",2000-10-01
5.15,"DE",2000-11-01
4.89,"DE",2000-12-01
4.8,"DE",2001-01-01
4.78,"DE",2001-02-01
4.67,"DE",2001-03-01
4.83,"DE",2001-04-01
5.05,"DE",2001-05-01
5,"DE",2001-06-01
5.02,"DE",2001-07-01
4.82,"DE",2001-08-01
4.81,"DE",2001-09-01
4.6,"DE",2001-10-01
4.45,"DE",2001-11-01
4.74,"DE",2001-12-01
4.86,"DE",2002-01-01
4.92,"DE",2002-02-01
5.16,"DE",2002-03-01
5.15,"DE",2002-04-01
5.17,"DE",2002-05-01
5.02,"DE",2002-06-01
4.87,"DE",2002-07-01
4.59,"DE",2002-08-01
4.38,"DE",2002-09-01
4.46,"DE",2002-10-01
4.48,"DE",2002-11-01
4.33,"DE",2002-12-01
4.18,"DE",2003-01-01
3.95,"DE",2003-02-01
4,"DE",2003-03-01
4.15,"DE",2003-04-01
3.82,"DE",2003-05-01
3.62,"DE",2003-06-01
3.97,"DE",2003-07-01
4.13,"DE",2003-08-01
4.17,"DE",2003-09-01
4.22,"DE",2003-10-01
4.35,"DE",2003-11-01
4.29,"DE",2003-12-01
4.17,"DE",2004-01-01
4.11,"DE",2004-02-01
3.91,"DE",2004-03-01
4.1,"DE",2004-04-01
4.25,"DE",2004-05-01
4.31,"DE",2004-06-01
4.24,"DE",2004-07-01
4.08,"DE",2004-08-01
4.02,"DE",2004-09-01
3.89,"DE",2004-10-01
3.78,"DE",2004-11-01
3.58,"DE",2004-12-01
3.56,"DE",2005-01-01
3.54,"DE",2005-02-01
3.7,"DE",2005-03-01
3.48,"DE",2005-04-01
3.3,"DE",2005-05-01
3.13,"DE",2005-06-01
3.2,"DE",2005-07-01
3.23,"DE",2005-08-01
3.07,"DE",2005-09-01
3.24,"DE",2005-10-01
3.45,"DE",2005-11-01
3.34,"DE",2005-12-01
3.32,"DE",2006-01-01
3.47,"DE",2006-02-01
3.64,"DE",2006-03-01
3.89,"DE",2006-04-01
3.96,"DE",2006-05-01
3.96,"DE",2006-06-01
4.01,"DE",2006-07-01
3.88,"DE",2006-08-01
3.75,"DE",2006-09-01
3.79,"DE",2006-10-01
3.71,"DE",2006-11-01
3.77,"DE",2006-12-01
4.02,"DE",2007-01-01
4.05,"DE",2007-02-01
3.94,"DE",2007-03-01
4.15,"DE",2007-04-01
4.28,"DE",2007-05-01
4.56,"DE",2007-06-01
4.5,"DE",2007-07-01
4.3,"DE",2007-08-01
4.22,"DE",2007-09-01
4.28,"DE",2007-10-01
4.09,"DE",2007-11-01
4.21,"DE",2007-12-01
4.03,"DE",2008-01-01
3.95,"DE",2008-02-01
3.8,"DE",2008-03-01
4.04,"DE",2008-04-01
4.2,"DE",2008-05-01
4.52,"DE",2008-06-01
4.49,"DE",2008-07-01
4.2,"DE",2008-08-01
4.09,"DE",2008-09-01
3.88,"DE",2008-10-01
3.56,"DE",2008-11-01
3.05,"DE",2008-12-01
3.07,"DE",2009-01-01
3.13,"DE",2009-02-01
3.02,"DE",2009-03-01
3.13,"DE",2009-04-01
3.37,"DE",2009-05-01
3.47,"DE",2009-06-01
3.34,"DE",2009-07-01
3.31,"DE",2009-08-01
3.26,"DE",2009-09-01
